difficulty	preference	context	aspect	direct	opinion	argument	reason	method	factoid	super	comp	question	item_list	aspect_list	predicate_list	context_list	non-serious	navigational	spelling	rude	not question	dataset	capri_tag	pos	tokens
											1	Which books should I read? Does it really change your life? 	books		should							q	['0', 'CI', 'CP', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']	['WDT', 'NNS', 'MD', 'PRP', 'VB', '.', 'VBZ', 'PRP', 'RB', 'VB', 'PRP$', 'NN', '.']	['Which', 'books', 'should', 'I', 'read', '?', 'Does', 'it', 'really', 'change', 'your', 'life', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What books should a teenager read?	books	0	should a teenager read		0.0	0.0	0.0	0.0	0.0	q	['0', 'CI', 'CP', 'CP', 'CP', 'CP', '0']	['WDT', 'NNS', 'MD', 'DT', 'NN', 'VB', '.']	['What', 'books', 'should', 'a', 'teenager', 'read', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What statistical test should be used to compare predicted variable and actual value?	statistical test	0	should be used	to compare predicted variable and actual value	0.0	0.0	0.0	0.0	0.0	q	['0', 'CI', 'CI', 'CP', 'CP', 'CP', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['WDT', 'JJ', 'NN', 'MD', 'VB', 'VBN', 'TO', 'VB', 'VBN', 'JJ', 'CC', 'JJ', 'NN', '.']	['What', 'statistical', 'test', 'should', 'be', 'used', 'to', 'compare', 'predicted', 'variable', 'and', 'actual', 'value', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Which mantra, and which method should be used to get my lover back if she loves another guy now?	mantra; method	0	should be used	to get my lover back if she loves another guy now	0.0	0.0	0.0	0.0	0.0	q	['0', 'CI', '0', '0', '0', 'CI', 'CP', 'CP', 'CP', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['WDT', 'NN', ',', 'CC', 'WDT', 'NN', 'MD', 'VB', 'VBN', 'TO', 'VB', 'PRP$', 'NN', 'RB', 'IN', 'PRP', 'VBZ', 'DT', 'NN', 'RB', '.']	['Which', 'mantra', ',', 'and', 'which', 'method', 'should', 'be', 'used', 'to', 'get', 'my', 'lover', 'back', 'if', 'she', 'loves', 'another', 'guy', 'now', '?']
											1	I learned Python and now I want to learn an OOP language. Should I learn Java or C++?	java; c++		should i	learned python and now i want to learn an oop language						q	['0', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', '0', 'CP', '0', '0', '0', '0', '0', '0']	['PRP', 'VBD', 'NNP', 'CC', 'RB', 'PRP', 'VBP', 'TO', 'VB', 'DT', 'NNP', 'NN', '.', 'MD', 'PRP', 'VB', 'NNP', 'CC', 'NNP', '.']	['I', 'learned', 'Python', 'and', 'now', 'I', 'want', 'to', 'learn', 'an', 'OOP', 'language', '.', 'Should', 'I', 'learn', 'Java', 'or', 'C++', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Should I write my blog in English or Spanish?	english; spanish	write my blog	should i		0.0	0.0	0.0	0.0	0.0	q	['CP', 'CP', 'CA', 'CA', 'CA', '0', '0', '0', '0', '0']	['MD', 'PRP', 'VB', 'PRP$', 'NN', 'IN', 'NNP', 'CC', 'NNP', '.']	['Should', 'I', 'write', 'my', 'blog', 'in', 'English', 'or', 'Spanish', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	How should I start my preparation for Civil Services Exam 2017 if I don't want to join any coaching classes? What study method should I adopt?	study method	0	should i adopt		0.0	0.0	0.0	0.0	0.0	q	['0', 'CP', 'CP', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', 'CI', 'CI', '0', '0', 'CP', '0']	['WRB', 'MD', 'PRP', 'VB', 'PRP$', 'NN', 'IN', 'NNP', 'NNPS', 'NNP', 'CD', 'IN', 'PRP', 'VBP', 'RB', 'VB', 'TO', 'VB', 'DT', 'NN', 'NNS', '.', 'WP', 'NN', 'NN', 'MD', 'PRP', 'VB', '.']	"['How', 'should', 'I', 'start', 'my', 'preparation', 'for', 'Civil', 'Services', 'Exam', '2017', 'if', 'I', 'do', ""n't"", 'want', 'to', 'join', 'any', 'coaching', 'classes', '?', 'What', 'study', 'method', 'should', 'I', 'adopt', '?']"
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Since the new Wolverine movie seems to be based on 'Old Man Logan', which comic book should I be reading to get caught up?	comic book	0	should i be reading	to get caught up	0.0	0.0	0.0	0.0	0.0	q	['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', 'CI', 'CI', 'CP', 'CP', 'CP', 'CP', 'CC', 'CC', 'CC', 'CC', '0']	"['IN', 'DT', 'JJ', 'NNP', 'NN', 'VBZ', 'TO', 'VB', 'VBN', 'IN', '``', 'NNP', 'NNP', 'NNP', ""''"", ',', 'WDT', 'JJ', 'NN', 'MD', 'PRP', 'VB', 'VBG', 'TO', 'VB', 'VBN', 'RP', '.']"	"['Since', 'the', 'new', 'Wolverine', 'movie', 'seems', 'to', 'be', 'based', 'on', ""'"", 'Old', 'Man', 'Logan', ""'"", ',', 'which', 'comic', 'book', 'should', 'I', 'be', 'reading', 'to', 'get', 'caught', 'up', '?']"
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	I am a programmer, should I buy a MacBook or windows laptop?	a macbook; windows laptop	0	should i buy	a programmer	0.0	0.0	0.0	0.0	0.0	q	['0', 'CI', 'CC', 'CC', '0', 'CP', 'CP', 'CP', '0', '0', '0', 'CI', 'CI', '0']	['PRP', 'VBP', 'DT', 'NN', ',', 'MD', 'PRP', 'VB', 'DT', 'NNP', 'CC', 'NNS', 'NN', '.']	['I', 'am', 'a', 'programmer', ',', 'should', 'I', 'buy', 'a', 'MacBook', 'or', 'windows', 'laptop', '?']
											1	I planning to buy my first DSLR. Should I buy the zoom lens or prime lens if I have budget constraints?	the zoom lens; prime lens		should i buy	i have budget constraints						q	['0', '0', '0', 'CP', '0', '0', '0', '0', 'CP', 'CP', '0', 'CI', 'CI', 'CI', '0', 'CI', 'CI', '0', 'CC', 'CC', 'CC', 'CC', '0']	['PRP', 'VBG', 'TO', 'VB', 'PRP$', 'JJ', 'NNP', '.', 'MD', 'PRP', 'VB', 'DT', 'JJ', 'NN', 'CC', 'JJ', 'NN', 'IN', 'PRP', 'VBP', 'NN', 'NNS', '.']	['I', 'planning', 'to', 'buy', 'my', 'first', 'DSLR', '.', 'Should', 'I', 'buy', 'the', 'zoom', 'lens', 'or', 'prime', 'lens', 'if', 'I', 'have', 'budget', 'constraints', '?']
											1	Should I buy a DSLR camera or a laptop?	a dslr camera; a laptop		should i buy						0.0	q	['CP', 'CP', 'CP', 'CI', 'CI', 'CI', '0', 'CI', 'CI', '0']	['MD', 'PRP', 'VB', 'DT', 'NNP', 'NN', 'CC', 'DT', 'NN', '.']	['Should', 'I', 'buy', 'a', 'DSLR', 'camera', 'or', 'a', 'laptop', '?']
											1	Should I buy hp 17.3 AMD laptop or lenovo 17.3 i5 laptop?	hp 17.3 amd laptop; lenovo 17.3 i5 laptop		should i buy							q	['CP', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', '0', 'CI', 'CI', 'CI', 'CI', '0']	['MD', 'PRP', 'VB', 'NNP', 'CD', 'NNP', 'NN', 'CC', 'NN', 'CD', 'IN', 'NN', '.']	['Should', 'I', 'buy', 'hp', '17.3', 'AMD', 'laptop', 'or', 'lenovo', '17.3', 'i5', 'laptop', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Should I buy Moto G4 Plus or Xiaomi Mi Max?	moto g4 plus; xiaomi mi max	0	should i buy		0.0	0.0	0.0	0.0	0.0	q	['CP', 'CP', 'CP', 'CI', 'CI', '0', '0', 'CI', 'CI', '0', '0']	['MD', 'PRP', 'VB', 'NNP', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'NNP', '.']	['Should', 'I', 'buy', 'Moto', 'G4', 'Plus', 'or', 'Xiaomi', 'Mi', 'Max', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Should I buy the new MacBook pro 2016 or the MacBook pro 2015?	the new macbook pro 2016; the macbook pro 2015	0	should i buy		0.0	0.0	0.0	0.0	0.0	q	['CP', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', '0', 'CI', 'CI', 'CI', 'CI', '0']	['MD', 'PRP', 'VB', 'DT', 'JJ', 'NNP', 'JJ', 'CD', 'CC', 'DT', 'NNP', 'JJ', 'CD', '.']	['Should', 'I', 'buy', 'the', 'new', 'MacBook', 'pro', '2016', 'or', 'the', 'MacBook', 'pro', '2015', '?']
											1	Which Laptop should I buy if my budget is 55k?	laptop		should i buy	if my budget is 55k						q	['0', '0', 'CP', 'CP', 'CP', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['WDT', 'NN', 'MD', 'PRP', 'VB', 'IN', 'PRP$', 'NN', 'VBZ', 'CD', '.']	['Which', 'Laptop', 'should', 'I', 'buy', 'if', 'my', 'budget', 'is', '55k', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Which Mac mini should I buy?	mac mini		should i buy		0.0	0.0	0.0	0.0	0.0	q	['0', 'CI', 'CI', 'CP', 'CP', 'CP', '0']	['WDT', 'NNP', 'NN', 'MD', 'PRP', 'VB', '.']	['Which', 'Mac', 'mini', 'should', 'I', 'buy', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Which phone should I buy moto g 4 plus or redmi note 3?	moto g 4 plus; redmi note 3	0	should i buy		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', '0', 'CI', 'CI', 'CI', '0']	['WDT', 'NN', 'MD', 'PRP', 'VB', 'FW', 'NN', 'CD', 'CC', 'CC', 'NN', 'NN', 'CD', '.']	['Which', 'phone', 'should', 'I', 'buy', 'moto', 'g', '4', 'plus', 'or', 'redmi', 'note', '3', '?']
											1	I want to buy a smartphone under Rs. 14000 which has good performance and camera quality, so which smartphone should I buy?	a smartphone	Good performance; camera quality	should i buy	under rs. 14000						q	['0', '0', '0', 'CP', 'CI', 'CI', 'CC', 'CC', 'CC', 'CC', '0', '0', '0', '0', '0', 'CA', 'CA', '0', '0', '0', '0', 'CP', 'CP', '0', '0']	['PRP', 'VBP', 'TO', 'VB', 'DT', 'NN', 'IN', 'NNS', '.', 'CD', 'WDT', 'VBZ', 'JJ', 'NN', 'CC', 'NN', 'NN', ',', 'RB', 'WDT', 'NN', 'MD', 'PRP', 'VB', '.']	['I', 'want', 'to', 'buy', 'a', 'smartphone', 'under', 'Rs', '.', '14000', 'which', 'has', 'good', 'performance', 'and', 'camera', 'quality', ',', 'so', 'which', 'smartphone', 'should', 'I', 'buy', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	I have a Nikon D5300 18-55mm+70-300mm vr. I want to buy 35mm/50mm 1.8G prime lens. Which should I choose?	a nikon d5300 18-55mm+70-300mm; 35mm/50mm 1.8g prime lens	0	should i choose		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', '0', '0', '0', '0', '0', '0', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', '0', '0', 'CP', 'CP', 'CP', '0']	['PRP', 'VBP', 'DT', 'NNP', 'NNP', 'CD', 'HYPH', 'CD', 'HYPH', 'CD', 'NN', 'FW', '.', 'PRP', 'VBP', 'TO', 'VB', 'CD', 'NNP', 'CD', 'NN', 'JJ', 'NN', '.', 'WDT', 'MD', 'PRP', 'VB', '.']	['I', 'have', 'a', 'Nikon', 'D5300', '18', '-', '55mm+70', '-', '300', 'mm', 'vr', '.', 'I', 'want', 'to', 'buy', '35mm/50', 'mm', '1.8', 'G', 'prime', 'lens', '.', 'Which', 'should', 'I', 'choose', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What should I choose family or love of my life?	family; love of my life		should i choose		0.0	0.0	0.0	0.0	0.0	q	['0', 'CP', 'CP', 'CP', 'CI', '0', 'CI', 'CI', 'CI', 'CI', '0']	['WP', 'MD', 'PRP', 'VB', 'NN', 'CC', 'NN', 'IN', 'PRP$', 'NN', '.']	['What', 'should', 'I', 'choose', 'family', 'or', 'love', 'of', 'my', 'life', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Which framework should i choose for cross-platform mobile development?	framework		should i choose	for cross-platform mobile development	0.0	0.0	0.0	0.0	0.0	q	['0', 'CI', 'CP', 'CP', 'CP', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['WDT', 'NN', 'MD', 'PRP', 'VB', 'IN', 'JJ', 'JJ', 'JJ', 'JJ', 'NN', '.']	['Which', 'framework', 'should', 'i', 'choose', 'for', 'cross', '-', 'platform', 'mobile', 'development', '?']
											1	Which university should I choose for computer engineering, UIUC, Penn State or CMU?	uiuc; penn state; cmu		should i choose	for computer engineering						q	['0', '0', 'CP', 'CP', 'CP', 'CC', 'CC', 'CC', '0', '0', '0', 'CI', '0', '0', '0', '0']	['WDT', 'NN', 'MD', 'PRP', 'VB', 'IN', 'NN', 'NN', ',', 'NNP', ',', 'NNP', 'NNP', 'CC', 'NNP', '.']	['Which', 'university', 'should', 'I', 'choose', 'for', 'computer', 'engineering', ',', 'UIUC', ',', 'Penn', 'State', 'or', 'CMU', '?']
											1	If I want to be Jewish, should I convert via Conservative Judaism or Modern Orthodox Judaism?	conservative judaism; modern orthodox judaism		should i convert						0.0	q	['0', '0', '0', '0', '0', '0', '0', 'CP', 'CP', 'CP', '0', 'CI', '0', '0', 'CI', 'CI', '0', '0']	['IN', 'PRP', 'VBP', 'TO', 'VB', 'JJ', ',', 'MD', 'PRP', 'VB', 'IN', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'NNP', '.']	['If', 'I', 'want', 'to', 'be', 'Jewish', ',', 'should', 'I', 'convert', 'via', 'Conservative', 'Judaism', 'or', 'Modern', 'Orthodox', 'Judaism', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What should I do-MBA or be Software Engineer?	mba; be software engineer	0	should i do		0.0	0.0	0.0	0.0	0.0	q	['0', 'CP', 'CP', 'CP', '0', '0', '0', 'CI', 'CI', '0', '0']	['WP', 'MD', 'PRP', 'VB', 'HYPH', 'NNP', 'CC', 'VB', 'NNP', 'NNP', '.']	['What', 'should', 'I', 'do', '-', 'MBA', 'or', 'be', 'Software', 'Engineer', '?']
											1	Should I get the 2015 MacBook Pro or the 2016 MacBook Pro?	the 2015 macbook pro; the 2016 macbook pro		should i get							q	['CP', 'CP', 'CP', 'CI', 'CI', 'CI', '0', '0', 'CI', 'CI', 'CI', '0', '0']	['MD', 'PRP', 'VB', 'DT', 'CD', 'NNP', 'NN', 'CC', 'DT', 'CD', 'NN', 'NN', '.']	['Should', 'I', 'get', 'the', '2015', 'MacBook', 'Pro', 'or', 'the', '2016', 'MacBook', 'Pro', '?']
											1	Should I get the Google Pixel or an iPhone 7?	the google pixel; an iphone 7		should i get						0.0	q	['CP', 'CP', 'CP', 'CI', 'CI', '0', '0', 'CI', 'CI', 'CI', '0']	['MD', 'PRP', 'VB', 'DT', 'NNP', 'NNP', 'CC', 'DT', 'NNP', 'CD', '.']	['Should', 'I', 'get', 'the', 'Google', 'Pixel', 'or', 'an', 'iPhone', '7', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Should I go for Angularjs or Angular 2 (beta version)?	angularjs; angular 2 (beta version)	0	should i go		0.0	0.0	0.0	0.0	0.0	q	['CP', 'CP', 'CP', '0', '0', '0', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', '0']	['MD', 'PRP', 'VB', 'IN', 'NNP', 'CC', 'JJ', 'CD', '-LRB-', 'NN', 'NN', '-RRB-', '.']	['Should', 'I', 'go', 'for', 'Angularjs', 'or', 'Angular', '2', '(', 'beta', 'version', ')', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Should I go to Columbia, UPenn, or Dartmouth?	columbia; upenn; dartmouth	0	should i go		0.0	0.0	0.0	0.0	0.0	q	['CP', 'CP', 'CP', '0', '0', '0', '0', '0', '0', '0', '0']	['MD', 'PRP', 'VB', 'IN', 'NNP', ',', 'NNP', ',', 'CC', 'NNP', '.']	['Should', 'I', 'go', 'to', 'Columbia', ',', 'UPenn', ',', 'or', 'Dartmouth', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Should I have my Funko Pop toy signed or just have the box signed?	funko pop toy signed; just have the box signed	0	should i have		0.0	0.0	0.0	0.0	0.0	q	['CP', 'CP', 'CP', '0', 'CI', 'CI', 'CI', 'CI', '0', 'CI', 'CI', 'CI', 'CI', 'CI', '0']	['MD', 'PRP', 'VB', 'PRP$', 'NNP', 'NN', 'NN', 'VBD', 'CC', 'RB', 'VB', 'DT', 'NN', 'VBN', '.']	['Should', 'I', 'have', 'my', 'Funko', 'Pop', 'toy', 'signed', 'or', 'just', 'have', 'the', 'box', 'signed', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Should I join tcs or qainfotech?	tcs; qainfotech	0	should i join		0.0	0.0	0.0	0.0	0.0	q	['CP', 'CP', 'CP', 'CI', '0', 'CI', '0']	['MD', 'PRP', 'VB', 'NN', 'CC', 'JJ', '.']	['Should', 'I', 'join', 'tcs', 'or', 'qainfotech', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Which batch should i join last batch (24 aug) of leader or achievers batch (31 aug)?	last batch (24 aug); achievers batch (31 aug)		should i join		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', '0', '0', '0', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', '0']	['WDT', 'NN', 'MD', 'PRP', 'VB', 'JJ', 'NN', '-LRB-', 'CD', 'NN', '-RRB-', 'IN', 'NN', 'CC', 'NNS', 'JJ', '-LRB-', 'CD', 'NN', '-RRB-', '.']	['Which', 'batch', 'should', 'i', 'join', 'last', 'batch', '(', '24', 'aug', ')', 'of', 'leader', 'or', 'achievers', 'batch', '(', '31', 'aug', ')', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What programming language should I learn if I want to create games?	programming language	0	should i learn	to create games	0.0	0.0	0.0	0.0	0.0	q	['0', 'CI', 'CI', 'CP', 'CP', 'CP', '0', '0', '0', 'CC', 'CC', 'CC', '0']	['WDT', 'NN', 'NN', 'MD', 'PRP', 'VB', 'IN', 'PRP', 'VBP', 'TO', 'VB', 'NNS', '.']	['What', 'programming', 'language', 'should', 'I', 'learn', 'if', 'I', 'want', 'to', 'create', 'games', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	Which language should I learn to build Android apps in Android studio?	language	0	should i learn	build android apps in android studio	0.0	0.0	0.0	0.0	0.0	q	['0', 'CI', 'CP', 'CP', 'CP', '0', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['WDT', 'NN', 'MD', 'PRP', 'VB', 'TO', 'VB', 'NNP', 'NNS', 'IN', 'NNP', 'NN', '.']	['Which', 'language', 'should', 'I', 'learn', 'to', 'build', 'Android', 'apps', 'in', 'Android', 'studio', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Which should I learn first: JavaScript or HTML/CSS?	javascript; html/css		should i learn first		0.0	0.0	0.0	0.0	0.0	q	['0', 'CP', 'CP', 'CP', 'CP', '0', '0', '0', '0', '0', '0', '0']	['WDT', 'MD', 'PRP', 'VB', 'RB', ':', 'NNP', 'CC', 'NNP', 'SYM', 'NN', '.']	['Which', 'should', 'I', 'learn', 'first', ':', 'JavaScript', 'or', 'HTML', '/', 'CSS', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Should I major in philosophy or psychology (assuming I can't major in both)?	in philosophy; psychology	0	should i major	(assuming i can't major in both)	0.0	0.0	0.0	0.0	0.0	q	['CP', 'CP', 'CP', 'CI', 'CI', '0', 'CI', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['MD', 'PRP', 'JJ', 'IN', 'NN', 'CC', 'NN', '-LRB-', 'VBG', 'PRP', 'MD', 'RB', 'VB', 'IN', 'DT', '-RRB-', '.']	"['Should', 'I', 'major', 'in', 'philosophy', 'or', 'psychology', '(', 'assuming', 'I', 'ca', ""n't"", 'major', 'in', 'both', ')', '?']"
											1	Which books should I prepare for medical entrance exams?	books		should i prepare	for medical entrance exams					0.0	q	['0', 'CI', 'CP', 'CP', 'CP', 'CC', 'CC', 'CC', 'CC', '0']	['WDT', 'NNS', 'MD', 'PRP', 'VB', 'IN', 'JJ', 'NN', 'NNS', '.']	['Which', 'books', 'should', 'I', 'prepare', 'for', 'medical', 'entrance', 'exams', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	"Which one should I start watching first: ""Breaking Bad"" or ""Sherlock?"	breaking bad; sherlock	0	should i start watching		0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CP', 'CP', '0', '0', '0', 'CI', '0', '0', '0', '0', '0', '0']	"['WDT', 'PRP', 'MD', 'PRP', 'VB', 'VBG', 'RB', ':', '``', 'VBG', 'NNP', ""''"", 'CC', '``', 'NNP', '.']"	"['Which', 'one', 'should', 'I', 'start', 'watching', 'first', ':', '""', 'Breaking', 'Bad', '""', 'or', '""', 'Sherlock', '?']"
											1	Which are the books that should I start with to understand the basics of indian economy?	the books		should i start with	to understand the basics of indian economy					0.0	q	['0', '0', 'CI', 'CI', '0', 'CP', 'CP', 'CP', 'CP', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['WDT', 'VBP', 'DT', 'NNS', 'WDT', 'MD', 'PRP', 'VB', 'IN', 'TO', 'VB', 'DT', 'NNS', 'IN', 'JJ', 'NN', '.']	['Which', 'are', 'the', 'books', 'that', 'should', 'I', 'start', 'with', 'to', 'understand', 'the', 'basics', 'of', 'indian', 'economy', '?']
											1	Should I take a web development course or just learn it all by myself?	a web development course; just learn it all by myself		should i take							q	['CP', 'CP', 'CP', 'CI', 'CI', 'CI', 'CI', '0', 'CI', 'CI', 'CI', 'CI', 'CI', 'CI', '0']	['MD', 'PRP', 'VB', 'DT', 'NN', 'NN', 'NN', 'CC', 'RB', 'VB', 'PRP', 'DT', 'IN', 'PRP', '.']	['Should', 'I', 'take', 'a', 'web', 'development', 'course', 'or', 'just', 'learn', 'it', 'all', 'by', 'myself', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Which dept should I take as a production engg. in textile industry for work, avail dept are EXTRUSION, RAW NET, KNOTLESS, NET ASSEMBLY, PPC?	extrusion; raw net; knotless,; net assembly; ppc	0	should i take	as a production engg. in textile industry for work	0.0	0.0	0.0	0.0	0.0	q	['0', '0', 'CP', 'CP', 'CP', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', 'CC', '0', '0', '0', '0', '0', '0', 'CI', 'CI', '0', '0', '0', '0', '0', '0', '0', '0']	['WDT', 'NN', 'MD', 'PRP', 'VB', 'IN', 'DT', 'NN', 'NN', '.', 'IN', 'NN', 'NN', 'IN', 'NN', ',', 'NN', 'NN', 'VBP', 'NN', ',', 'JJ', 'NN', ',', 'NNP', ',', 'NNP', 'NNP', ',', 'NNP', '.']	['Which', 'dept', 'should', 'I', 'take', 'as', 'a', 'production', 'engg', '.', 'in', 'textile', 'industry', 'for', 'work', ',', 'avail', 'dept', 'are', 'EXTRUSION', ',', 'RAW', 'NET', ',', 'KNOTLESS', ',', 'NET', 'ASSEMBLY', ',', 'PPC', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Should I tell her what I feel now or later?	now; later	0	should i tell	what i feel	0.0	0.0	0.0	0.0	0.0	q	['CP', 'CP', 'CP', '0', 'CC', 'CC', 'CC', 'CI', '0', 'CI', '0']	['MD', 'PRP', 'VB', 'PRP', 'WP', 'PRP', 'VBP', 'RB', 'CC', 'RB', '.']	['Should', 'I', 'tell', 'her', 'what', 'I', 'feel', 'now', 'or', 'later', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	I have a lot of acne on my face. I want a clear face with no acne. What products should I use to get acne free skin?	products	0	should i use	to get acne free skin	0.0	0.0	0.0	0.0	0.0	q	['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', 'CI', 'CP', 'CP', 'CP', 'CC', 'CC', 'CC', 'CC', 'CC', '0']	['PRP', 'VBP', 'DT', 'NN', 'IN', 'NN', 'IN', 'PRP$', 'NN', '.', 'PRP', 'VBP', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', '.', 'WDT', 'NNS', 'MD', 'PRP', 'VB', 'TO', 'VB', 'NN', 'JJ', 'NN', '.']	['I', 'have', 'a', 'lot', 'of', 'acne', 'on', 'my', 'face', '.', 'I', 'want', 'a', 'clear', 'face', 'with', 'no', 'acne', '.', 'What', 'products', 'should', 'I', 'use', 'to', 'get', 'acne', 'free', 'skin', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Should I use a mass gainer or whey protein to gain weight?	a mass gainer; whey protein	0	should i use	to gain weight	0.0	0.0	0.0	0.0	0.0	q	['CP', 'CP', 'CP', 'CI', 'CI', 'CI', '0', 'CI', 'CI', 'CC', 'CC', 'CC', '0']	['MD', 'PRP', 'VB', 'DT', 'JJ', 'NN', 'CC', 'NN', 'NN', 'TO', 'VB', 'NN', '.']	['Should', 'I', 'use', 'a', 'mass', 'gainer', 'or', 'whey', 'protein', 'to', 'gain', 'weight', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	Should I use Squarespace or Wordpress?	squarespace; wordpress	0	should i use		0.0	0.0	0.0	0.0	0.0	q	['CP', 'CP', 'CP', '0', '0', '0', '0']	['MD', 'PRP', 'VB', 'NNP', 'CC', 'NNP', '.']	['Should', 'I', 'use', 'Squarespace', 'or', 'Wordpress', '?']
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	What machine learning algorithm should I use for my app?	machine learning algorithm		should i use	for my app	0.0	0.0	0.0	0.0	0.0	q	['0', 'CI', 'CI', 'CI', 'CP', 'CP', 'CP', 'CC', 'CC', 'CC', '0']	['WDT', 'NN', 'NN', 'NN', 'MD', 'PRP', 'VB', 'IN', 'PRP$', 'NN', '.']	['What', 'machine', 'learning', 'algorithm', 'should', 'I', 'use', 'for', 'my', 'app', '?']
